MSJO_DATUM,CIC0001,CIC0002,CIC0003,CIC0004,CIC0005,CIC0006,CIC0007,CIC0008,CIC0009,CIC0010,CIC0011,CIC0012,CIC0013
2017-07-22 18:00:00,0.0,0.0,0.0,0.0,2.0,0.5,31.5,194.16783149999998,0.0,0.0,0.0,26.25,29.80000019
2017-07-22 19:00:00,0.0,0.0,0.5,0.0,2.0,1.0,31.5,189.80857014999998,0.0,0.0,0.0,26.55000019,29.25
2017-07-22 20:00:00,0.0,0.0,5.5,0.0,2.0,1.0,31.5,156.43287855,0.0,0.0,0.0,26.75,28.60000038
2017-07-22 21:00:00,0.0,0.0,1.0,0.0,1.5,0.5,31.5,155.4982303,0.0,0.0,0.0,26.89999962,27.25
2017-07-22 22:00:00,0.0,0.0,8.5,0.0,1.5,1.0,31.0,166.1519381,0.0,0.0,0.0,26.849999429999997,26.5
2017-07-22 23:00:00,0.0,0.0,0.5,0.0,2.0,0.5,29.0,163.83629685,0.0,0.0,0.0,26.75,25.80000019
2017-07-23 00:00:00,0.0,0.0,0.5,0.0,61.5,156.0,29.5,170.51066285,0.0,0.0,0.0,26.70000076,25.25
2017-07-23 01:00:00,0.5,0.0,1.0,0.0,63.0,249.5,29.0,175.3108101,0.0,0.0,0.0,24.30000019,24.25
2017-07-23 02:00:00,0.5,0.0,1.5,0.0,63.5,250.5,30.0,170.42099380000002,0.0,0.0,0.0,23.30000019,23.349999429999997
2017-07-23 03:00:00,0.5,0.0,1.0,0.0,63.0,250.5,29.5,167.91124344999997,0.0,0.0,0.0,22.75,23.30000019
2017-07-23 04:00:00,0.5,0.0,1.0,0.0,63.5,251.0,30.0,165.51546860000002,0.0,0.0,0.0,22.44999981,23.60000038
2017-07-23 05:00:00,0.0,0.0,1.5,0.0,63.0,252.0,31.5,166.19986344999998,0.0,0.0,0.0,22.29999924,23.60000038
2017-07-23 06:00:00,0.5,0.0,1.0,0.0,64.0,246.5,48.0,225.2311287,0.0,0.0,0.0,21.849999429999997,23.70000076
2017-07-23 07:00:00,0.5,0.0,1.0,0.0,63.0,211.5,60.5,241.87841795,2.5,0.0,0.0,21.89999962,23.5
2017-07-23 08:00:00,1.0,0.0,1.5,0.0,63.0,211.0,60.0,238.10599520000002,1.5,0.0,0.0,22.25,24.5
2017-07-23 09:00:00,0.5,0.0,3.0,0.0,63.0,215.0,58.5,244.52283095,2.5,0.0,0.0,22.44999981,26.80000019
2017-07-23 10:00:00,0.5,0.0,0.0,0.0,63.5,242.5,60.0,242.60358424999998,0.0,0.0,0.0,22.5,27.70000076
2017-07-23 11:00:00,1.0,0.0,3.0,0.0,63.0,219.5,59.5,274.44841765,5.0,0.0,0.0,22.60000038,27.30000019
2017-07-23 12:00:00,0.5,0.0,0.0,0.0,63.0,141.5,58.5,279.86991885,1.5,0.0,0.0,22.94999981,27.75
2017-07-23 13:00:00,1.0,0.0,2.0,0.0,62.5,143.0,60.5,252.61828995,3.0,0.0,0.0,23.55000019,28.0
2017-07-23 14:00:00,1.0,0.0,0.5,0.0,63.0,143.5,58.5,177.63649364999998,0.0,0.0,0.0,23.70000076,28.19999981
2017-07-23 15:00:00,2.0,0.0,1.5,0.0,63.0,144.0,57.5,177.96207425,0.0,0.0,0.0,23.89999962,28.60000038
2017-07-23 16:00:00,1.5,0.0,1.0,0.0,62.5,143.0,53.5,174.83492660000002,0.0,0.0,0.0,24.0,28.150000570000003
2017-07-23 17:00:00,2.0,0.0,0.5,0.0,62.5,141.5,53.5,197.15359875000001,0.0,0.0,0.0,24.0,27.10000038
2017-07-23 18:00:00,1.0,0.0,1.0,0.0,63.5,248.0,54.0,189.75882719999998,0.0,0.0,0.0,23.14999962,27.5
2017-07-23 19:00:00,1.0,0.0,2.0,0.0,66.5,215.5,53.5,189.94301225,0.0,0.0,0.0,22.14999962,20.30000019
2017-07-23 20:00:00,1.0,0.0,5.5,0.0,63.5,216.5,55.5,166.1362991,0.0,0.0,0.0,21.5,20.20000076
2017-07-23 21:00:00,0.5,0.0,21.0,0.0,64.0,215.5,56.5,170.26462175,0.0,0.0,0.0,21.150000570000003,20.5
2017-07-23 22:00:00,0.5,0.0,22.0,0.0,76.0,197.0,80.0,248.0347519,0.0,0.0,0.0,21.0,20.44999981
2017-07-23 23:00:00,1.0,176.85,22.0,0.0,76.0,216.5,81.5,371.59522245,1.5,0.0,0.0,21.29999924,20.5
2017-07-24 00:00:00,1.0,141.48,7.0,0.0,76.5,215.0,81.0,365.0914612,3.0,0.0,0.0,21.39999962,20.44999981
2017-07-24 01:00:00,1.0,141.48,1.5,0.0,76.0,213.0,80.0,367.7265625,1.0,0.0,0.0,21.39999962,20.150000570000003
2017-07-24 02:00:00,0.5,141.48,1.0,0.0,76.5,214.5,83.0,348.7596588,0.5,0.0,0.0,21.29999924,19.849999429999997
2017-07-24 03:00:00,1.0,141.48,5.0,0.0,64.0,212.5,82.0,362.525444,4.0,0.0,0.0,21.20000076,19.650000570000003
2017-07-24 04:00:00,0.5,141.48,10.5,0.0,63.5,212.0,78.0,376.88380435,2.5,0.0,0.0,21.10000038,19.29999924
2017-07-24 05:00:00,1.0,141.48,15.0,0.0,63.5,199.5,75.0,390.99016570000003,5.0,0.0,0.0,21.0,19.0
2017-07-24 06:00:00,1.0,141.48,18.5,0.0,64.0,186.0,80.5,445.1191101,1.5,10.0,1.5,20.89999962,18.89999962
2017-07-24 07:00:00,2.5,123.79499999999999,13.5,0.0,62.0,186.0,81.5,464.5046692,2.5,11.0,8.0,20.89999962,18.89999962
2017-07-24 08:00:00,1.5,141.48,19.0,0.0,63.5,187.5,81.0,464.0757904,3.0,11.0,3.5,21.10000038,21.14999962
2017-07-24 09:00:00,2.5,123.79499999999999,12.0,0.0,63.5,209.0,81.0,483.0741882,8.5,10.5,4.5,21.29999924,22.89999962
2017-07-24 10:00:00,1.5,123.79499999999999,7.0,0.0,64.0,215.0,71.5,467.89346315,9.0,8.5,3.0,21.60000038,24.5
2017-07-24 11:00:00,1.5,141.48,8.5,0.0,64.0,218.0,80.0,505.31431580000003,8.5,11.0,9.0,21.79999924,28.599999429999997
2017-07-24 12:00:00,1.5,123.79499999999999,3.0,0.0,63.5,246.0,79.5,499.0834885,4.0,8.5,3.0,22.05000019,30.19999981
2017-07-24 13:00:00,2.5,141.48,10.5,0.0,63.5,250.0,79.5,517.55563355,10.5,13.0,7.5,22.39999962,31.80000019
2017-07-24 14:00:00,2.5,123.79499999999999,6.5,0.0,63.5,252.0,79.0,524.50766755,8.5,6.0,3.0,22.650000570000003,32.649999615
2017-07-24 15:00:00,2.0,0.0,9.5,0.0,63.5,234.5,78.5,469.6997986,12.0,8.5,5.5,23.150000570000003,32.54999924
2017-07-24 16:00:00,0.5,0.0,15.5,0.0,63.0,245.0,78.5,450.21942899999993,10.5,10.0,3.0,23.5,30.25
2017-07-24 17:00:00,0.0,0.0,14.5,0.0,64.0,258.0,79.0,441.03268435,9.0,15.0,8.0,23.75,30.05000019
2017-07-24 18:00:00,0.5,0.0,13.5,0.0,63.0,256.0,73.0,415.85505675,5.0,8.0,3.5,23.70000076,28.89999962
2017-07-24 19:00:00,0.5,0.0,14.5,0.0,63.5,253.5,79.0,442.51018525000006,11.5,14.5,6.5,23.70000076,28.39999962
2017-07-24 20:00:00,0.0,70.74,15.0,0.0,63.0,247.5,79.0,450.06179045,10.0,12.5,7.5,23.60000038,27.39999962
2017-07-24 21:00:00,0.0,141.48,14.5,0.0,63.5,245.5,81.0,500.89521025,16.5,13.5,6.5,23.25,25.54999924
2017-07-24 22:00:00,0.5,141.48,13.5,0.0,63.5,247.0,81.5,471.2703552500001,11.0,2.0,4.0,23.05000019,24.39999962
2017-07-24 23:00:00,0.5,141.48,9.5,0.0,62.5,247.0,81.5,466.62639620000004,9.5,0.0,5.0,22.94999981,23.849999429999997
2017-07-25 00:00:00,0.5,141.48,5.0,0.0,62.5,247.0,78.5,452.228569,11.5,0.0,4.5,22.75,23.44999981
2017-07-25 01:00:00,0.0,123.79499999999999,7.0,0.0,62.5,247.0,78.5,465.8624878,10.5,0.0,7.0,22.70000076,23.60000038
2017-07-25 02:00:00,1.0,141.48,7.0,0.0,63.0,246.0,73.5,437.41309355,7.5,0.0,4.0,22.55000019,23.650000570000003
2017-07-25 03:00:00,0.0,123.79499999999999,9.0,0.0,63.0,246.0,80.5,456.16301724999994,10.0,0.0,6.0,22.44999981,23.35000038
2017-07-25 04:00:00,0.5,123.79499999999999,12.5,0.0,64.0,212.0,79.5,444.4241638,17.5,0.0,2.5,22.0,22.75
2017-07-25 05:00:00,0.5,123.79499999999999,14.5,0.0,64.0,210.0,80.5,442.23892209999997,10.5,0.0,6.5,21.55000019,21.55000019
2017-07-25 06:00:00,1.0,141.48,11.5,0.0,64.0,184.0,81.0,465.21305844999995,6.5,1.5,1.5,21.25,20.75
2017-07-25 07:00:00,0.5,123.79499999999999,13.5,0.0,64.0,183.5,81.5,476.24544525,11.5,13.0,5.5,21.10000038,20.39999962
2017-07-25 08:00:00,0.5,123.79499999999999,15.5,0.0,64.0,184.0,80.5,477.57608795,9.5,11.5,5.5,21.10000038,21.45000076
2017-07-25 09:00:00,1.0,141.48,9.0,0.0,63.5,185.5,80.5,487.2369156,11.0,11.5,8.5,21.349999429999997,22.60000038
2017-07-25 10:00:00,0.0,123.79499999999999,11.0,0.0,63.5,186.5,75.5,460.6576766999999,7.0,9.0,4.0,21.5,22.70000076
2017-07-25 11:00:00,1.0,123.79499999999999,7.0,0.0,63.5,213.0,79.0,511.5212554499999,12.5,14.5,6.0,21.79999924,27.0
2017-07-25 12:00:00,1.5,141.48,6.0,0.0,64.0,216.5,80.5,513.77082825,7.5,12.5,5.5,21.94999981,29.599999429999997
2017-07-25 13:00:00,2.0,123.79499999999999,5.0,0.0,64.0,219.0,80.0,515.3186951,10.0,17.0,6.5,22.349999429999997,30.14999962
2017-07-25 14:00:00,2.0,123.79499999999999,8.5,0.0,63.5,250.5,80.5,512.33770755,10.0,11.0,5.0,22.5,30.19999981
2017-07-25 15:00:00,0.5,0.0,6.0,0.0,63.5,253.0,79.5,459.8487625,10.5,13.0,4.5,22.94999981,29.55000019
2017-07-25 16:00:00,0.0,0.0,9.0,0.0,63.5,251.5,78.5,447.05602265000005,11.5,8.5,5.0,23.10000038,29.35000038
2017-07-25 17:00:00,0.0,0.0,10.0,0.0,63.0,250.5,78.0,445.36358640000003,14.5,8.5,5.0,23.20000076,28.39999962
2017-07-25 18:00:00,0.5,0.0,10.5,0.0,63.5,249.0,72.5,402.76141355000004,10.0,8.5,3.5,23.20000076,28.35000038
2017-07-25 19:00:00,0.0,0.0,11.0,0.0,63.5,245.5,76.5,441.82764435,11.0,13.5,4.5,23.20000076,26.80000019
2017-07-25 20:00:00,0.0,88.425,10.5,0.0,63.0,245.0,79.0,460.1388855,9.0,14.5,7.0,22.974999905,26.10000038
2017-07-25 21:00:00,0.5,159.165,9.0,0.0,64.0,246.0,79.5,495.09638215,10.5,12.5,5.5,22.79999924,24.0
2017-07-25 22:00:00,0.0,141.48,10.5,0.0,63.0,246.5,80.0,465.2348938,7.5,3.0,1.0,22.650000570000003,23.70000076
2017-07-25 23:00:00,0.5,123.79499999999999,7.5,0.0,63.5,246.0,80.0,467.28357695,11.5,0.0,6.0,22.60000038,23.55000019
2017-07-26 00:00:00,0.5,141.48,8.0,0.0,63.5,246.5,79.5,445.49081419999993,11.5,0.0,6.0,22.44999981,23.30000019
2017-07-26 01:00:00,0.0,123.79499999999999,8.5,0.0,63.5,245.0,79.5,452.42521665,10.5,0.0,6.5,22.29999924,22.599999429999997
2017-07-26 02:00:00,0.5,123.79499999999999,8.5,0.0,63.5,244.0,75.5,417.74355315,9.0,0.0,3.5,22.10000038,22.05000019
2017-07-26 03:00:00,0.0,123.79499999999999,10.5,0.0,63.5,243.5,79.5,440.77922060000003,13.5,0.0,4.5,22.0,22.349999429999997
2017-07-26 04:00:00,0.5,141.48,14.0,0.0,64.0,205.0,79.0,425.3311615,10.5,0.0,6.0,21.55000019,22.0
2017-07-26 05:00:00,0.5,123.79499999999999,13.5,0.0,64.0,187.0,78.0,430.08329775000004,6.5,0.0,8.0,21.25,20.69999981
2017-07-26 06:00:00,1.0,123.79499999999999,20.0,0.0,63.5,123.0,80.5,463.61935040000003,3.5,3.0,0.0,21.349999429999997,20.05000019
2017-07-26 07:00:00,1.0,141.48,20.5,0.0,63.0,163.0,80.5,467.38397215000003,12.0,11.0,4.5,21.20000076,19.60000038
2017-07-26 08:00:00,1.0,123.79499999999999,13.0,0.0,64.0,160.0,81.5,466.11961365,6.0,9.5,5.0,21.150000570000003,20.0
2017-07-26 09:00:00,1.0,123.79499999999999,3.5,0.0,63.5,172.0,81.0,480.37792205,15.0,15.5,6.5,21.20000076,21.64999962
2017-07-26 10:00:00,1.5,123.79499999999999,2.5,0.0,63.0,189.5,75.0,460.7102127,8.0,7.5,3.5,21.20000076,22.60000038
2017-07-26 11:00:00,2.0,141.48,2.5,0.0,63.5,190.0,80.5,503.51860050000005,14.5,15.5,8.0,21.55000019,26.25
2017-07-26 12:00:00,1.5,123.79499999999999,2.0,0.0,64.0,217.0,80.0,504.49831389999997,8.5,13.5,5.0,21.79999924,28.44999981
2017-07-26 13:00:00,2.0,123.79499999999999,2.0,0.0,64.0,219.0,80.0,512.93886565,9.5,13.0,6.0,22.05000019,29.44999981
2017-07-26 14:00:00,1.5,70.74,6.0,0.0,63.5,222.5,78.0,492.54492949999997,11.5,10.5,4.5,22.349999429999997,28.05000019
2017-07-26 15:00:00,0.5,0.0,4.0,0.0,64.0,246.0,80.0,461.67401125000004,12.5,13.0,5.5,22.55000019,27.0
2017-07-26 16:00:00,1.0,0.0,7.5,0.0,63.0,247.5,80.0,450.71219635,10.0,11.5,4.5,22.5,26.60000038
2017-07-26 17:00:00,0.0,0.0,7.5,0.0,63.5,247.0,79.0,440.2346573,9.5,15.5,5.0,22.60000038,26.05000019
2017-07-26 18:00:00,0.5,0.0,8.0,0.0,63.0,246.5,72.5,415.50874324999995,7.0,8.5,2.5,22.55000019,26.10000038
2017-07-26 19:00:00,0.5,0.0,9.0,0.0,63.5,245.5,78.0,431.46224215,13.0,10.5,6.5,22.39999962,26.05000019
2017-07-26 20:00:00,0.5,159.165,9.0,0.0,63.0,243.5,78.0,468.1624222,13.0,9.5,5.0,22.349999429999997,25.70000076
2017-07-26 21:00:00,0.5,141.48,9.0,0.0,64.0,215.0,80.5,492.8474579,13.5,14.0,7.5,22.29999924,24.60000038
2017-07-26 22:00:00,0.0,141.48,11.0,0.0,63.5,214.0,80.5,454.7395325,10.0,0.0,3.5,22.150000570000003,23.89999962
2017-07-26 23:00:00,0.5,141.48,10.0,0.0,64.0,213.0,81.0,448.26164244999995,8.0,0.0,3.0,21.94999981,23.349999429999997
2017-07-27 00:00:00,0.0,123.79499999999999,7.5,0.0,63.5,212.0,78.0,431.4059677,12.0,0.0,7.0,21.75,22.80000019
2017-07-27 01:00:00,0.0,123.79499999999999,24.5,0.0,63.5,211.0,79.0,444.73524475,10.5,0.0,6.5,21.60000038,21.5
2017-07-27 02:00:00,0.5,123.79499999999999,11.0,0.0,64.0,209.5,72.5,406.9304657,8.5,0.0,2.5,21.44999981,20.69999981
2017-07-27 03:00:00,0.0,141.48,14.5,0.0,64.0,209.0,78.5,421.48986054999995,12.0,0.0,7.5,21.25,20.29999924
2017-07-27 04:00:00,0.5,123.79499999999999,16.0,0.0,64.0,207.0,78.0,406.8581619,11.5,0.0,4.5,21.05000019,19.70000076
2017-07-27 05:00:00,0.5,123.79499999999999,5.0,0.0,63.5,184.5,79.0,411.77201845,13.5,0.0,9.0,21.05000019,19.150000570000003
2017-07-27 06:00:00,1.0,123.79499999999999,11.5,0.0,64.0,185.0,80.0,460.5212784,5.0,5.5,0.0,21.10000038,19.05000019
2017-07-27 07:00:00,1.0,123.79499999999999,5.5,0.0,63.5,185.5,80.0,466.00363155,11.0,11.5,3.5,21.20000076,19.44999981
2017-07-27 08:00:00,0.5,141.48,10.5,0.0,63.5,217.0,81.0,479.82135775,11.0,11.5,8.5,21.20000076,21.25
2017-07-27 09:00:00,0.5,123.79499999999999,5.5,0.0,64.0,221.0,81.0,509.22951505000003,8.0,11.0,7.5,21.349999429999997,23.80000019
2017-07-27 10:00:00,0.5,123.79499999999999,6.0,0.0,63.0,220.0,77.5,481.39321135,7.0,9.0,4.0,21.650000570000003,25.29999924
2017-07-27 11:00:00,1.5,141.48,5.5,0.0,64.0,245.0,80.5,520.44235995,7.0,13.5,8.0,21.94999981,28.75
2017-07-27 12:00:00,2.5,123.79499999999999,5.5,0.0,63.0,251.5,78.5,525.5207977500002,8.0,14.0,6.0,22.25,30.80000019
2017-07-27 13:00:00,2.0,141.48,8.0,0.0,64.0,257.0,79.0,524.03951265,6.5,14.0,6.5,22.75,30.80000019
2017-07-27 14:00:00,1.5,123.79499999999999,8.5,0.0,63.0,260.5,76.5,523.69696805,9.0,10.5,5.0,23.39999962,30.60000038
2017-07-27 15:00:00,1.5,17.685,7.0,0.0,63.0,264.5,78.0,492.89817044999995,8.5,13.0,7.0,24.0,32.30000019
2017-07-27 16:00:00,0.0,0.0,8.0,0.0,63.0,266.0,78.5,454.7358475,13.5,10.5,4.5,24.349999429999997,33.149999615
2017-07-27 17:00:00,0.0,0.0,8.5,0.0,63.0,265.5,79.0,449.49318694999994,10.0,12.0,6.5,24.650000570000003,33.09999847
2017-07-27 18:00:00,0.0,0.0,7.0,0.0,63.0,263.5,70.0,425.28527829999996,7.5,6.5,5.0,24.70000076,32.10000038
2017-07-27 19:00:00,0.5,0.0,7.5,0.0,63.0,261.0,78.0,447.4460907,14.0,13.0,6.0,24.70000076,31.25
2017-07-27 20:00:00,0.0,88.425,7.0,0.0,63.0,257.5,77.5,472.9336624,13.5,13.0,5.0,24.60000038,30.89999962
2017-07-27 21:00:00,0.5,141.48,6.5,0.0,63.5,254.5,80.0,496.68787380000003,12.5,11.0,7.0,24.39999962,28.35000038
2017-07-27 22:00:00,0.5,141.48,11.0,0.0,63.0,249.0,78.5,470.95175935,9.5,1.5,6.0,24.05000019,27.25
2017-07-27 23:00:00,0.0,123.79499999999999,5.0,0.0,63.5,246.0,76.5,465.6440659,5.5,0.0,1.5,23.75,26.25
2017-07-28 00:00:00,0.5,141.48,11.5,0.0,63.0,247.0,77.0,448.62148285,11.5,0.0,4.5,23.44999981,25.35000038
2017-07-28 01:00:00,0.0,123.79499999999999,12.0,0.0,63.5,247.0,78.5,461.9110794,8.0,0.0,6.0,23.29999924,24.60000038
2017-07-28 02:00:00,0.5,123.79499999999999,11.5,0.0,63.0,247.0,74.5,436.88307955,4.5,0.0,2.0,23.150000570000003,24.20000076
2017-07-28 03:00:00,0.0,123.79499999999999,9.0,0.0,64.0,247.0,78.5,455.4833908,10.5,0.0,6.5,22.89999962,23.30000019
2017-07-28 04:00:00,0.5,123.79499999999999,11.0,0.0,63.0,246.5,76.5,435.85016635,3.5,0.0,2.0,22.75,22.849999429999997
2017-07-28 05:00:00,0.5,123.79499999999999,10.0,0.0,64.0,246.0,78.0,441.0963668500001,16.5,0.0,6.5,22.60000038,22.25
2017-07-28 06:00:00,1.5,141.48,11.0,0.0,63.0,246.0,79.0,478.97435759999996,2.5,0.0,1.0,22.44999981,22.25
2017-07-28 07:00:00,0.5,123.79499999999999,10.0,0.0,63.0,247.5,79.0,491.70263669999997,9.0,15.5,4.5,22.29999924,22.55000019
2017-07-28 08:00:00,0.5,141.48,12.5,0.0,64.0,247.0,78.0,494.87014005000003,7.0,6.0,3.5,22.349999429999997,23.35000038
2017-07-28 09:00:00,1.0,123.79499999999999,12.0,0.0,63.0,247.0,79.0,511.93268585,13.0,13.5,5.0,22.650000570000003,25.85000038
2017-07-28 10:00:00,1.5,141.48,13.0,0.0,63.0,251.0,72.0,482.8417053,1.5,3.0,1.0,22.89999962,27.20000076
2017-07-28 11:00:00,1.5,123.79499999999999,13.0,0.0,63.0,258.5,79.5,523.4984665,10.5,15.0,9.0,23.349999429999997,30.60000038
2017-07-28 12:00:00,1.5,123.79499999999999,12.0,0.0,63.5,259.5,79.0,518.83123015,9.5,12.5,7.5,23.75,30.20000076
2017-07-28 13:00:00,2.0,141.48,16.5,0.0,63.0,260.5,78.5,513.063591,9.5,13.0,6.5,24.05000019,30.60000038
2017-07-28 14:00:00,1.5,88.425,12.5,0.0,63.0,261.0,78.0,490.8674011,10.5,8.5,4.0,24.20000076,30.44999981
2017-07-28 15:00:00,0.0,176.85,8.0,0.0,63.5,262.5,79.0,522.5771942499998,10.0,12.5,6.0,24.39999962,30.55000019
2017-07-28 16:00:00,0.5,141.48,11.0,0.0,63.0,262.5,76.5,511.07086945,10.0,11.5,7.0,24.60000038,30.30000019
2017-07-28 17:00:00,0.0,141.48,10.5,0.0,63.0,261.0,78.0,505.6219405999999,10.5,13.5,5.0,24.79999924,29.39999962
2017-07-28 18:00:00,0.5,141.48,9.0,0.0,63.5,259.5,69.0,454.86466215,7.5,7.5,3.5,24.75,28.64999962
2017-07-28 19:00:00,0.0,141.48,10.5,0.0,63.0,256.5,77.5,497.45288089999997,11.5,12.0,8.0,24.60000038,27.94999981
2017-07-28 20:00:00,0.5,141.48,9.5,0.0,63.0,253.0,78.0,491.3719253500001,8.5,12.0,6.0,24.44999981,27.5
2017-07-28 21:00:00,0.5,141.48,11.5,0.0,63.0,249.5,79.5,487.8671341,13.0,16.5,7.5,24.29999924,25.80000019
2017-07-28 22:00:00,0.5,141.48,9.5,0.0,63.5,247.5,79.0,460.58863065,5.0,0.0,3.5,24.05000019,25.05000019
2017-07-28 23:00:00,0.0,123.79499999999999,7.5,0.0,63.0,248.0,78.5,455.6140823,6.0,0.0,5.5,23.79999924,24.349999429999997
2017-07-29 00:00:00,0.5,141.48,11.5,0.0,63.5,248.0,79.5,447.79663085000004,9.0,0.0,4.5,23.60000038,23.85000038
2017-07-29 01:00:00,0.0,123.79499999999999,10.5,0.0,63.0,248.0,82.0,459.38154599999996,11.0,0.0,6.5,23.44999981,23.39999962
2017-07-29 02:00:00,0.5,141.48,11.0,0.0,63.5,247.5,80.5,414.35118869999997,6.0,0.0,4.5,23.25,23.0
2017-07-29 03:00:00,0.5,123.79499999999999,13.0,0.0,63.5,246.0,81.0,451.67192075,11.5,0.0,5.5,22.89999962,22.400000570000003
2017-07-29 04:00:00,0.0,123.79499999999999,11.0,0.0,63.5,245.0,80.0,437.62626650000004,6.0,0.0,3.0,22.60000038,21.75
2017-07-29 05:00:00,1.0,123.79499999999999,15.0,0.0,63.5,245.0,82.5,422.14765165000006,9.5,0.0,10.0,22.349999429999997,21.20000076
2017-07-29 06:00:00,0.0,123.79499999999999,5.0,0.0,64.0,241.5,80.0,409.76955415,0.0,0.0,0.0,21.94999981,20.69999981
2017-07-29 07:00:00,0.0,106.11,14.5,0.0,63.5,242.0,79.5,393.9217911,0.5,0.0,0.0,21.79999924,20.75
2017-07-29 08:00:00,0.0,106.11,7.0,0.0,63.5,243.0,79.0,409.21620175,0.0,0.0,0.0,21.89999962,22.25
2017-07-29 09:00:00,0.0,123.79499999999999,0.0,0.0,64.0,246.5,79.0,438.9123230000001,0.0,0.0,0.0,22.150000570000003,24.5
2017-07-29 10:00:00,0.0,106.11,0.0,0.0,64.0,247.0,77.0,389.2903366,0.0,0.0,0.0,22.349999429999997,26.70000076
2017-07-29 11:00:00,0.0,123.79499999999999,0.0,0.0,63.0,249.5,80.0,398.87495425,0.0,0.0,0.0,22.650000570000003,30.20000076
2017-07-29 12:00:00,0.0,106.11,0.0,0.0,63.0,257.0,77.0,401.4139709,0.0,0.0,0.0,23.05000019,31.94999981
2017-07-29 13:00:00,0.5,35.37,0.0,0.0,58.0,1.0,75.5,278.54298845000005,0.0,0.0,0.0,24.94999981,31.05000019
2017-07-29 14:00:00,0.0,0.0,0.0,0.0,2.5,1.0,18.5,179.49266115,0.0,0.0,0.0,26.30000019,30.5
2017-07-29 15:00:00,0.0,0.0,0.0,0.0,2.0,1.0,31.5,164.177447,0.0,0.0,0.0,26.849999429999997,31.899999615000002
2017-07-29 16:00:00,0.0,0.0,0.0,0.0,2.0,0.5,32.0,161.36043795,0.0,0.0,0.0,27.20000076,34.70000076
2017-07-29 17:00:00,0.0,0.0,0.0,0.0,1.5,1.0,22.5,161.0221626,0.0,0.0,0.0,27.5,34.350000385
2017-07-29 18:00:00,0.0,0.0,0.0,0.0,2.0,1.0,21.5,157.87016045000001,0.0,0.0,0.0,27.70000076,33.200000765
2017-07-29 19:00:00,0.0,0.0,0.0,0.0,1.5,0.5,21.5,156.23590155,0.0,0.0,0.0,27.79999924,31.899999615000002
2017-07-29 20:00:00,0.0,0.0,0.0,0.0,2.5,1.0,20.0,154.11088815,0.0,0.0,0.0,27.79999924,31.10000038
2017-07-29 21:00:00,0.0,0.0,0.0,0.0,2.0,1.0,19.5,154.3962108,0.0,0.0,0.0,27.650000570000003,28.75
2017-07-29 22:00:00,0.0,0.0,0.0,0.0,2.0,0.5,17.5,163.2413123,0.0,0.0,0.0,27.44999981,27.25
2017-07-29 23:00:00,0.0,0.0,0.0,0.0,2.0,1.0,14.5,158.89564815,0.0,0.0,0.0,27.10000038,25.85000038
2017-07-30 00:00:00,0.0,0.0,0.0,0.0,1.5,0.5,13.5,156.69490380000002,0.0,0.0,0.0,26.75,24.650000570000003
2017-07-30 01:00:00,0.0,0.0,0.0,0.0,2.0,1.0,13.5,151.00109929999996,0.0,0.0,0.0,26.44999981,23.10000038
2017-07-30 02:00:00,0.0,0.0,0.0,0.0,2.0,1.0,9.0,142.34439114999998,0.0,0.0,0.0,26.05000019,22.35000038
2017-07-30 03:00:00,0.0,0.0,0.0,0.0,2.0,0.5,9.0,138.97541264999998,0.0,0.0,0.0,25.79999924,21.89999962
2017-07-30 04:00:00,0.0,0.0,0.0,0.0,1.0,1.0,9.0,139.66203715,0.0,0.0,0.0,25.55000019,21.30000019
2017-07-30 05:00:00,0.0,0.0,0.0,0.0,2.0,0.5,10.5,137.32689885000002,0.0,0.0,0.0,25.29999924,20.89999962
2017-07-30 06:00:00,0.0,0.0,0.0,0.0,1.0,1.0,73.5,249.55355294999998,0.0,0.0,0.0,25.05000019,20.650000570000003
2017-07-30 07:00:00,0.0,159.165,0.0,0.0,2.0,0.5,75.5,271.67108375,0.0,0.0,0.0,24.79999924,20.30000019
2017-07-30 08:00:00,0.0,123.79499999999999,0.0,0.0,2.0,1.0,73.5,310.65381460000003,0.5,0.0,0.0,24.89999962,22.0
2017-07-30 09:00:00,0.0,123.79499999999999,0.0,0.0,1.5,0.5,74.0,298.24021749999997,0.0,0.0,0.0,25.30000019,25.39999962
2017-07-30 10:00:00,0.0,106.11,0.0,0.0,2.0,1.0,73.5,267.67804555,0.5,0.0,0.0,26.10000038,27.70000076
2017-07-30 11:00:00,0.0,123.79499999999999,0.0,0.0,2.0,1.0,74.0,302.02343355,0.0,0.0,0.0,26.89999962,31.30000019
2017-07-30 12:00:00,0.0,106.11,0.0,0.0,2.0,0.5,72.5,294.01214059999995,1.0,0.0,0.0,27.69999981,32.59999847
2017-07-30 13:00:00,0.5,0.0,0.0,0.0,1.5,1.0,73.5,165.03339225,3.0,0.0,0.0,28.39999962,32.549999235
2017-07-30 14:00:00,0.0,0.0,0.0,0.0,2.0,0.5,13.5,112.09271269999999,0.0,0.0,0.0,28.75,32.05000019
2017-07-30 15:00:00,1.0,0.0,0.0,0.0,1.5,1.0,17.5,118.08820614999999,0.0,0.0,0.0,29.05000019,32.950000765
2017-07-30 16:00:00,0.5,0.0,0.0,0.0,1.5,0.5,20.5,114.75032150000001,0.0,0.0,0.0,29.25,33.59999847
